0.1823514183482192,67.00017807479102,0.16776601712172093,74.50016389251569,0.19693681957471745,59.50019225706636,0.20981984456666847,0.24617519518192757,0.11142432793781154
0.5939884026339379,67.0018532290014,0.5478442201313006,74.50171127528608,0.6401325851365752,59.50199518271671,0.5902993332674566,0.6893885719216274,0.352517811587731
1.2379112263685965,67.00780833161028,1.1460716295063818,74.50724600975977,1.3297508232308113,59.50837065346079,1.1891542889176998,1.3790554475940282,0.7016203740268026
2.071959847996408,67.02102632947305,1.9272712218517412,74.51963054635664,2.2166484741410746,59.52242211258945,1.9711947923770583,2.2660824504645336,1.105408257521475
3.100162733121721,67.04481331855636,2.8995782662397187,74.5421305635211,3.3007472000037237,59.547496073591624,2.9446227247099914,3.3504797267190165,1.5325351857422191
4.326796427942452,67.08224899164443,4.071993008029336,74.57791942311356,4.581599847855568,59.586578560175305,4.118534683458057,4.631914451604789,1.9469293950334787
5.755997278858979,67.13560998363397,5.453895274484685,74.62952313891893,6.058099283233274,59.641696828349005,5.5024108553831645,6.109386358940172,2.3085138588916436
7.294699575042014,67.20135591063197,6.959430157724261,74.69385845769938,7.629968992359766,59.70885336356458,7.010298780416283,7.682575226675634,2.5621234896497924
8.797090499672118,67.27043078367618,8.446109364664071,74.76221376524127,9.148071634680164,59.778647802111074,8.49940407235926,9.202109404320817,2.6822780049813844
10.308853299484195,67.3415151040576,9.957897351975813,74.83329926558471,10.659809246992577,59.84973094253049,10.013631529996191,10.715280254400799,2.6820853756277074
11.827797205324554,67.41135525050393,11.492346684204982,74.90384969146821,12.163247726444126,59.91886080953965,11.550390098082982,12.220000877522656,2.563508405977217
13.35173144803951,67.47669760174286,13.047160777820865,74.97051083045643,13.656302118258155,59.98288437302928,13.107245655494966,13.714048199489435,2.3273885205990155
14.878465258475387,67.53428853650206,14.620186382569825,75.02984001869875,15.13674413438095,60.03873705430537,14.681933969852357,15.195088842816828,1.9734954692107465
16.405807867478494,67.58087443350924,16.209406586786457,75.07830242829135,16.60220914817053,60.08344643872712,16.272375130893696,16.660703818648443,1.5005667990104001
