0.054536466922611125	0.049883947460378386
0.10909465952318134	0.0997807886360966
0.1636745219169982	0.14969045936450825
0.2728990328519987	0.2495480328863806
0.436896929114809	0.3994290114148756
0.6558592335921845	0.5994442447313473
0.9849350197950965	0.8998314721409331
1.3147590381267256	1.2006436661845141
1.7004836588893188	1.552109918566435
2.1425153077749437	1.9544428218337453
2.6413025008635755	2.407866261480359
3.1973297407483203	2.912607855384281
3.811110836244271	3.4688904996731122
4.4270785815680584	4.02620923135843
5.157766682865773	4.686079739746014
5.947844342862658	5.398038676374564
6.741090808079739	6.111208654808732
7.594364000751365	6.876469509098039
8.50818555748166	7.693829445890927
9.540526622566956	8.614387524889429
29.984518785798333	26.06432976399782
31.130294200552342	26.986314472009468
32.21773930405588	27.854462775670562
33.367778163909136	28.765029633976066
34.45947195232221	29.621992269460325
35.6142775440527	30.520403018797115
36.77180668221011	31.41233955780491
37.93229209670051	32.297678209825094
39.03466891268401	33.130246958287856
40.20171328025766	34.00249010779468
41.3726069538973	34.86794240509988
42.547723191015	35.72660394925896
43.7274698983539	36.578512049063534
44.91228834922464	37.42374377025728
46.102651342365455	38.262418542635814
47.29906074901333	39.0947008004162
48.5020444050784	39.920802623156305
49.71215232035218	40.740986338076546
50.99427095731857	41.5982912618408
52.2207946417088	42.407375111574716
53.456208485490805	43.21167789200007
54.70109975419555	44.011689610289764
56.02238843371664	44.849777986435406
57.288537140356596	45.64277617218867
58.565884844178186	46.43336062629772
59.854948262024635	47.222273694810404
61.23448146047797	47.96428667176077
62.73251442775057	48.67130243532132
64.22768125419033	49.38334156559631
65.66575433058804	50.07665251893292
67.15224558344936	50.80433567906836
68.63282612170578	51.54237269697127
70.054083900879	52.26503037630158
71.52052361270455	53.02680796510199
72.92677112067491	53.773996937078955
74.37644843788878	54.56247137602576
75.76559277196046	55.336228635230405
77.1458222269822	56.12333262518261
78.5169030717285	56.92378585726368
79.8786645002187	57.73746357563618
81.23098410106454	58.56412826934969
82.57377360266133	59.40344305954676
83.85775981591783	60.22323294600461
85.18165361356795	61.086075023376225
86.44733239241644	61.92753486135702
87.70393716121228	62.77880863004486
88.999181402043	63.672569471330135
90.23701390516855	64.5419558663381
91.46545219487929	65.41922752000488
92.68433456545893	66.3036868117106
93.89346593081927	67.19461200376966
95.09261564121599	68.09126070164011
96.28151586198604	68.9928729283904
97.32444701029064	69.79396974314184
98.44842174723624	70.66780947565587
99.51767921225465	71.5090770256802
100.53310686773081	72.31688749968818
101.4955957151661	73.09051258313687
102.3628752301163	73.79418143144672
103.2225667490532	74.49782151081962
103.94715102034323	75.09561459406395
104.6659089090285	75.69288856619829
105.29513298595518	76.21928118794558
105.91956688522959	76.74493419740524
106.41558030802554	77.16481863980624
106.90838036566538	77.58404915230666
107.31654285177778	77.93285068604916
107.68190659151225	78.24629816531066
107.96475967938048	78.48975791249435
108.24644293746584	78.73290926298492
108.40687387530414	78.87170837984966
108.56691519242558	79.0103987388237
108.64678886126147	79.0797022210173
